username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
London_feedback,1258184419720003584,2020-05-06 23:58:36+00:00,0,#saynotobillgates #stfugates #informedconsent #COVID19 #Covid_19 #Coronabollocks #coronavirus #saynotothenewnormal,,0,1,When you hear it out of his own mouth. How can anyone defend this vaccination preparation that is funded by this man. #saynotobillgates #stfugates #informedconsent #COVID19 #Covid_19 #Coronabollocks #coronavirus #saynotothenewnormal,,,,,Coronabollocks,0.0,0.0,1.0,0.0
HelenTBracken,1258183658374074368,2020-05-06 23:55:34+00:00,13,#coronavirus #COVIDincompetence,,7,3,What do Trump and Johnson have in common? Just about everything Both ignored early #coronavirus warnings and now preside over the worst COVID deaths in the world Coincidence? I don’t think so...#COVIDincompetence ,johnson,,,COVID,Trump Johnson Coincidence,-0.8385,0.23600000000000002,0.764,0.0
danielpageactor,1258183545371099137,2020-05-06 23:55:07+00:00,3,#goldengirls #coronavirus #panto #pantodame #dame,,0,1,"#goldengirls #coronavirus #panto #pantodame #dame @London, United Kingdom https://www.instagram.com/p/B_3Za1uJ--N/?igshid=1gus5nf303ukh",,,,,goldengirls # coronavirus @London United Kingdom,0.4215,0.0,0.741,0.259
London_feedback,1258181983202574338,2020-05-06 23:48:55+00:00,0,#stfugates #saynotobillgates #saynotofauci #informedconsent #COVID19 #Covid_19 #lockdown #lockdownuk #Coronabollocks #coronavirus,,0,0,This guy really is sick in the head. #stfugates #saynotobillgates #saynotofauci #informedconsent #COVID19 #Covid_19 #lockdown #lockdownuk #Coronabollocks #coronavirus ,,,,,lockdownuk # Coronabollocks,-0.5542,0.174,0.826,0.0
misskellywaite,1258181807515865093,2020-05-06 23:48:13+00:00,5,#Lockdown #MentalHealthAwareness #MentalHealthAwareness #Lockdown #Lockdown #CoronaVirus #MentalHealth #MentalHealth #MentalHealthAwarenessMonth #MentalHealthAwarenessMonth,@WorthLivingKA @heartnortheast,3,0,@WorthLivingKA Been Keeping busy in #Lockdown interviews for @heartnortheast on #MentalHealthAwareness in #Lockdown sharing cleaning tips n just finished my short film about how #Lockdown and #CoronaVirus can have a Huge impact on #MentalHealth #MentalHealthAwarenessMonth,,,MentalHealth,,Lockdown # Lockdown # CoronaVirus MentalHealth,0.6249,0.0,0.866,0.134
ImSoBrexcited,1258180984845012992,2020-05-06 23:44:57+00:00,0,#coronavirus,,0,1,"The common cold is a #coronavirus, no?",,,,,,0.0,0.0,1.0,0.0
GringoPeruano,1258180909179822081,2020-05-06 23:44:39+00:00,0,#DowningStreetBriefing #DailyBriefingUK #PPE #Brexit #nhs #HoldThemToAccount #ClickBaitFerrari #coronavirus #COVID19,@BBC @bbcnickrobinson @afneil @daily_politics @BBCr4today @LBC @CCHQPress @BorisJohnson @DominicRaab @MattHancock @RishiSunak @GOVUK,0,1,"""Why"" . #DowningStreetBriefing #DailyBriefingUK . #PPE #Brexit #nhs @BBC @bbcnickrobinson ""Brillo"" @AFNeil @daily_politics @BBCr4today #HoldThemToAccount #ClickBaitFerrari @lbc @CCHQPress @BorisJohnson @DominicRaab #coronavirus #COVID19 @MattHancock @RishiSunak @GOVUK",,nhs,,,PPE # Brexit # @BBC Brillo @AFNeil @lbc @BorisJohnson @DominicRaab,0.0,0.0,1.0,0.0
The_NewArab,1258179749404442624,2020-05-06 23:40:02+00:00,0,#Taiz #coronavirus,,1,0,Yemen's besieged #Taiz confirms #coronavirus case amid fears of devastating outbreak' ,,,,,Yemen # Taiz coronavirus,-0.7964,0.441,0.5589999999999999,0.0
h24news_uk,1258178478454853633,2020-05-06 23:34:59+00:00,0,#Coronavirus,,0,0,A DOZEN carefree cops have been slammed for breaking coronavirus social-distancing rules by sinking coffee and bacon butties together in a car park. #Coronavirus ,,,Coronavirus,,coronavirus Coronavirus,0.4019,0.0,0.895,0.105
tvnewswatch,1258178162564923393,2020-05-06 23:33:44+00:00,0,#Coronavirus,,0,0,"""Coronavirus: WHO warns nations against lifting lockdown restrictions too hastily"" #Coronavirus ",,,Coronavirus,,Coronavirus Coronavirus,-0.1027,0.12300000000000001,0.877,0.0
IranIntl_En,1258177826257276928,2020-05-06 23:32:24+00:00,1,#Tehran #coronavirus,,1,0,"A former nurse at a private hospital in #Tehran said in an interview with Bidar Zani website: ""When #coronavirus reached our hospital, nobody informed us. We had cases since the early January. We received masks in mid February.""",,,,,Tehran Bidar Zani coronavirus January February,0.1027,0.0,0.9640000000000001,0.036000000000000004
Alain_Grangeret,1258177102957985793,2020-05-06 23:29:31+00:00,1,#coronavirus,,0,0,Fun in Paris #coronavirus ,,,,,Fun Paris coronavirus,0.5106,0.0,0.47600000000000003,0.524
The_NewArab,1258175975990284294,2020-05-06 23:25:03+00:00,4,#coronavirus,,1,0,"The Iraq Report: ""Protest movement revives as #coronavirus lockdown eased"" ",,,,The Iraq Report,Iraq Report coronavirus,0.4215,0.145,0.507,0.348
ImSoBrexcited,1258175971624189953,2020-05-06 23:25:02+00:00,0,#coronavirus,,1,1,Brilliant. The common cold is a #coronavirus!,,,,,#,0.6239,0.0,0.595,0.405
blackwolfski,1258175568702590977,2020-05-06 23:23:26+00:00,1,#BorisTheButcher #Jenrick #coronavirus,@MattHancock,1,0,"All the support @MattHancock received at the beginning for being a bland, faceless #BorisTheButcher stooge now being replaced as the country realises he's a pretty awful human being as well #Jenrick #coronavirus ",,,,,Jenrick,0.6124,0.077,0.718,0.205
KristianHarstad,1258174359480553474,2020-05-06 23:18:37+00:00,1,#COVID19 #Coronavirus #Lockdown #lockdownextension #Covid_19,,2,0,Imagine another YEAR of this. #COVID19 #Coronavirus #Lockdown #lockdownextension #Covid_19,,,,,Coronavirus,0.0,0.0,1.0,0.0
yaitsaravedave,1258173563019726848,2020-05-06 23:15:27+00:00,0,#coronavirus,,0,0,Does anyone else think its fucking crazy how many retired people demand you go back to work during this #coronavirus shit but they quit working 10 fucking years ago when they broke the economy the first time?,,,,,coronavirus,-0.7962,0.21600000000000005,0.784,0.0
PSI_TimEd,1258172767322636293,2020-05-06 23:12:18+00:00,0,#BorisJohnson #coronavirus #Corvid19,,0,0,Relaxing the lockdown is defaulting to herd immunity. #BorisJohnson #coronavirus #Corvid19,,,BorisJohnson,,# BorisJohnson #,0.4939,0.0,0.758,0.242
Timsley,1258172572988067840,2020-05-06 23:11:31+00:00,3,#ISAIDIT #CORONAVIRUS #LOCKDOWN #PUBQUIZ #ZOOM #ISOLATION,@milliemcnab @MrDavidMassey @nancy_flomcnab @ConnorSelwood97 @alfiemcn @ladyofthehouse,0,0,Here She Quiz! #ISAIDIT Quiz night with the family! #CORONAVIRUS #LOCKDOWN #PUBQUIZ #ZOOM #ISOLATION @milliemcnab @MrDavidMassey @nancy_flomcnab @ConnorSelwood97 @alfiemcn @ladyofthehouse,,,,,Quiz ISAIDIT Quiz CORONAVIRUS LOCKDOWN @nancy_flomcnab,-0.6145,0.175,0.825,0.0
surma_bee,1258172525437214722,2020-05-06 23:11:20+00:00,0,#Coronavirus,,0,0,"""Coronavirus: WHO warns nations against lifting lockdown restrictions too hastily"" #Coronavirus ",,,Coronavirus,,Coronavirus Coronavirus,-0.1027,0.12300000000000001,0.877,0.0
dancrawford85,1258171951371165696,2020-05-06 23:09:03+00:00,1,#Mentalhealth #Mentalhealth #coronavirus,,2,0,#Mentalhealth patients in crisis because of #coronavirus cutbacks ,,,Mentalhealth,,coronavirus,-0.6249,0.369,0.631,0.0
