username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
VisitDemartino,1242391940961837057,2020-03-24 10:04:55+00:00,0,#Fitzrovia #covid19 #coronavirus #StaySafe,@Facebook,0,0,"** IMPORTANT NOTICE ** Following Government advice, Demartino Restaurant is closed. Read the full statement on our @Facebook page. Stay home and stay safe. https://www.facebook.com/VisitDemartino/ #Fitzrovia #covid19 #coronavirus #StaySafe",,government,,,NOTICE Government Demartino Restaurant @Facebook Fitzrovia StaySafe,0.6633,0.0,0.8320000000000001,0.168
clar_idadE,1242391915858976774,2020-03-24 10:04:49+00:00,0,#Nicaragua #coronavirus,@OACNUDH @CIDH @JMVivancoHRW @PauloAbrao,0,0,@OACNUDH @CIDH @JMVivancoHRW @PauloAbrao Por favor observen el trato degradante q reciben los presos en #Nicaragua y la irresponsabilidad de este régimen que esparce mentiras sobre el virus en la población.El pueblo se encuentra una vez más al borde de una catástrofe.#coronavirus ,,,mentiras sobre el virus,,@OACNUDH @PauloAbrao Por el trato degradante q los presos Nicaragua y este que esparce mentiras sobre el la El se encuentra una más al borde de una catástrofe.#coronavirus,0.4019,0.0,0.938,0.062
Reiss_Edwards,1242391819926863873,2020-03-24 10:04:27+00:00,0,#Covid #Coronavirus #Immigration #UnitedKingdom,,0,0,"If you need to stay at home or work remotely, ensure you maintain a healthy lifestyle and also keep up proper dieting, get enough sleep and exercise. #Covid-19 #Coronavirus #Immigration #UnitedKingdom",,,,,Covid-19 Coronavirus UnitedKingdom,0.6486,0.0,0.845,0.155
The_ChrisShaw,1242391805724934145,2020-03-24 10:04:23+00:00,0,#coronavirus,,0,0,"Indeed. As I said elsewhere, there are more holes in the govt's #coronavirus policies than a leaky colander...",,,,,govt # coronavirus,0.0,0.0,1.0,0.0
matveevp,1242391771667103744,2020-03-24 10:04:15+00:00,1,#UK #coronavirus #Cashless #Contactless #Fintech #Payments #DigitalMoney,,1,0,"From April 1, the #UK will raise the spending limit for contactless card payments from £30 to £45 to support consumers during the #coronavirus outbreak. https://www.theguardian.com/money/2020/mar/24/limit-for-contactless-spending-to-rise-to-45-at-beginning-of-april?CMP=share_btn_tw #Cashless #Contactless #Fintech #Payments #DigitalMoney",,,,,April UK coronavirus https://www.theguardian.com/money/2020/mar/24/limit-for-contactless-spending-to-rise-to-45-at-beginning-of-april?CMP=share_btn_tw Cashless # Contactless DigitalMoney,0.4019,0.0,0.917,0.083
answersinreason,1242391769695883264,2020-03-24 10:04:15+00:00,0,#cvd19 #coronavirus #coronavirusuk,,0,0,In a world of little piggies... #cvd19 #coronavirus #coronavirusuk,,,,,cvd19 coronavirusuk,0.0,0.0,1.0,0.0
uzairjaat,1242391733536776197,2020-03-24 10:04:06+00:00,0,#ShahbazSharif #Pakistan #ImranKhan #Covid19 #CoronaVirus #LockDownPakisan #Sindh,@CMShehbaz,0,0,@CMShehbaz #ShahbazSharif needs to shut the fuck up! This is why he fuckin came back in this hour of national catastrophe to do politics? These fuckin brothers don’t learn man blood suckin fuckin leaches #Pakistan #ImranKhan #Covid19 #CoronaVirus #LockDownPakisan #Sindh,,,,,ShahbazSharif fuckin Pakistan ImranKhan # Covid19 # CoronaVirus #,-0.8478,0.177,0.823,0.0
sen_ggs,1242391725978652673,2020-03-24 10:04:04+00:00,0,#coronavirus,,0,0,UK on lockdown #coronavirus ,,,,,UK coronavirus,0.0,0.0,1.0,0.0
AutoExpress,1242391707640926210,2020-03-24 10:04:00+00:00,0,#coronavirus,,0,0,Let us know if the #coronavirus pandemic has changed your car buying plans…&gt;&gt; https://aex.ae/2QySInV,,,,,# coronavirus,0.0,0.0,1.0,0.0
TheGiftShed,1242391695129546762,2020-03-24 10:03:57+00:00,0,#UKlockdown #COVIDIDIOTS #coronavirus #COVID19,,0,0,This feels like being 15/16 at school and losing the right to go off site for lunch because some idiots have been smoking on street corners or starting fights at the chippy and bringing the school into disrepute. #UKlockdown #COVIDIDIOTS #coronavirus #COVID19,,,,,UKlockdown # COVIDIDIOTS,-0.4215,0.113,0.833,0.053
tortoise,1242391677073076225,2020-03-24 10:03:52+00:00,0,#coronavirus,@doctorsoumya @WHO,0,0,".@doctorsoumya is Chief Scientist at the @WHO. A paediatrician and globally recognised researcher on tuberculosis and HIV, her 30 years of experience in clinical care make her a key voice in the fight against the #coronavirus.",,,,,Chief Scientist HIV #,0.1531,0.065,0.8540000000000001,0.08
chris_annous,1242391673361051649,2020-03-24 10:03:52+00:00,0,#COIVD19 #coronavirus,,0,0,"Follow students, I reckon the only way the our unis start caring about undergrads is if they start getting public/media pressure to do so. #COIVD19 #coronavirus ",,,,,unis COIVD19 coronavirus,0.25,0.075,0.816,0.109
kipe76,1242391670446067712,2020-03-24 10:03:51+00:00,0,#London #COVID19 #Coronavirus,,0,0,No hair cut and beard shave during the three weeks lockdown. Afroman #London #COVID19 #Coronavirus,,,Coronavirus,,beard shave Afroman # London Coronavirus,-0.0992,0.129,0.764,0.107
lightful,1242391654184767488,2020-03-24 10:03:47+00:00,1,#coronavirus,,0,0,How are you coping with our new reality? What it's like working in digital during the #coronavirus crisis? Join our online check-in tomorrow to exchange ideas on how to take care of each other. ,,,,,digital,0.4871,0.097,0.708,0.195
MarshallACM,1242391571947040768,2020-03-24 10:03:27+00:00,1,#coronavirus #workingfromhome #blog #virtuallearning #elearning #education #training #isolation,,1,0,"With the impact of #coronavirus widespread and many/most now #workingfromhome, we discuss in our latest #blog; can remote colleagues develop new skills? #virtuallearning #elearning #education #training #isolation",,,,,coronavirus,-0.4019,0.094,0.906,0.0
PhMarliere,1242391551759781889,2020-03-24 10:03:23+00:00,0,#coronavirus,,0,0,"Manu Dibango, 86, the African saxophone legend has died in Paris after catching #coronavirus. ",,,,,Manu Dibango Paris # coronavirus,-0.5574,0.217,0.7829999999999999,0.0
ProfessorBlitz,1242391478267252736,2020-03-24 10:03:05+00:00,0,#coronavirus #inspiring,@ucl @NHSuk,0,0,Just watched a video message put out by the UCL Provost - what a top guy! The tone and content is exactly what we need at this time. And great to see what @ucl is doing to support @NHSuk workers and leading on #coronavirus research. So #inspiring,,,@NHSuk,,UCL Provost coronavirus,0.9101,0.0,0.775,0.225
Be_More_Panda,1242391457601933318,2020-03-24 10:03:00+00:00,0,#coronavirus #Isolation #pandemic #funny #positive,,0,0,Funniest Coronavirus Jokes To Boost Your Mood During Isolation https://bemorepanda.com/en/posts/1585043973-funniest-coronavirus-jokes-to-boost-your-mood-during-isolation #coronavirus #Isolation #pandemic #funny #positive,,,,,Coronavirus Isolation https://bemorepanda.com/en/posts/1585043973-funniest-coronavirus-jokes-to-boost-your-mood-during-isolation # Isolation #,0.8555,0.191,0.284,0.525
Femi_Fashola,1242391454724567045,2020-03-24 10:02:59+00:00,0,#UKlockdown #coronavirus #covid19 #london #lockdown,,0,0,#UKlockdown #coronavirus #covid19 #london #lockdown,,,,,covid19 london,0.0,0.0,1.0,0.0
Humdiha,1242391451687886848,2020-03-24 10:02:59+00:00,0,#Coronavirus #Covid_19UK,,0,0,#Coronavirus #Covid_19UK The middle class are about to discover the cruelty of Britain's benefits system Some talking to the Treasury are shocked to find its staff clueless about the meanness of a benefits system they have cut &amp; cut again,,,,Treasury,Coronavirus # Britain Treasury,-0.7096,0.249,0.617,0.135
Tom_Kington,1242391379990515713,2020-03-24 10:02:42+00:00,1,#CoronavirusBillUK #coronavirus #CoronaCrisisuk #BorisSpeech #channel4news #Peston #Peston #piersmorgan #jamesobrien,,0,0,Goverment sowing confusion with poorly worded rules with semantic ambiguity - good grief - i thought these muppets all got tought good grammar at their private schools?!? #CoronavirusBillUK #coronavirus #CoronaCrisisuk #BorisSpeech #channel4news #Peston #piersmorgan #jamesobrien,,,,,# CoronavirusBillUK # CoronaCrisisuk # BorisSpeech # # Peston #,0.2621,0.126,0.723,0.151
KateWilliamsme,1242391376945389568,2020-03-24 10:02:41+00:00,5,#selfemployed #coronavirus,@RishiSunak,4,0,"Dear @RishiSunak, here are 300 #selfemployed in everything from gardening, photography,tutoring to guiding, writing, fashion,painting/decorating, fitness, film to music &amp; driving, nearly all lost 100% of business due to #coronavirus. Not asking for special treatment, but parity ",,,,,music amp,0.0183,0.083,0.833,0.085
James_Writes_20,1242391376173641728,2020-03-24 10:02:41+00:00,0,#UKlockdown #coronavirus #COVID19,,0,0,"This #UKlockdown #coronavirus stuff really has brought out the best in British Comedy. Yeah, some of us arm chair comedians aren't getting paid the big bucks or getting on tele etc but the little known heroes make content like this. #COVID19",,,,,British Comedy tele,0.9158,0.0,0.7020000000000001,0.298
Elifiwelsh,1242391320435589120,2020-03-24 10:02:27+00:00,0,#coronavirus,,0,0,#coronavirus ,,,,,# coronavirus,0.0,0.0,1.0,0.0
DianaDeMachin,1242391259773353985,2020-03-24 10:02:13+00:00,0,#coronavirus #property #management,,0,0,Gas Safety inspections suspended #coronavirus #property #management #portfolio#London https://demachin.co.uk/gas-safety-inspections-suspended/,,,,,Gas Safety coronavirus,-0.0772,0.24,0.5429999999999999,0.217
OsasereEhigie,1242391247907622912,2020-03-24 10:02:10+00:00,0,#coronavirus #miketyson,,0,0,#coronavirus #miketyson,,,,,# coronavirus # miketyson,0.0,0.0,1.0,0.0
AlexanderRyll,1242391233630273536,2020-03-24 10:02:07+00:00,0,#coronavirus,,0,0,Am I the only person who did not receive the government text? #coronavirus,,government,,,coronavirus,0.0,0.0,1.0,0.0
TSSAunion,1242391222242680832,2020-03-24 10:02:04+00:00,0,#londonunderground #coronavirus,@Manuel_TSSA,0,0,TSSA General Secretary @Manuel_TSSA calls for police deployment at #londonunderground and other stations over #coronavirus https://bit.ly/33HbLBN,,,,,TSSA General Secretary @Manuel_TSSA coronavirus https://bit.ly/33HbLBN,0.0,0.0,1.0,0.0
complex_uk,1242391204412698624,2020-03-24 10:02:00+00:00,1,#coronavirus,,0,0,"Boris Johnson clamps down to stop #coronavirus from spreading: ""I must give the British people a very simple instruction — you must stay at home."" More: https://bit.ly/2QpzIs7",johnson,,,,Boris Johnson coronavirus https://bit.ly/2QpzIs7,-0.29600000000000004,0.078,0.922,0.0
dailystar,1242391204358225921,2020-03-24 10:02:00+00:00,2,#Coronavirus #Covid_19UK,,0,0,Sports Direct WILL close its stores during coronavirus lockdown in drastic U-turn after Mike Ashley defied Boris #Coronavirus #Covid_19UK https://www.dailystar.co.uk/news/latest-news/breaking-sports-direct-coronavirus-u-21743371,johnson,,Boris,,Direct coronavirus lockdown U Mike Ashley Boris # Coronavirus # https://www.dailystar.co.uk coronavirus u-21743371,0.0,0.0,1.0,0.0
