username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
vxldano_,1245138779112906757,2020-03-31 23:59:53+00:00,0,#Coronavirus,,0,0,"Coronavirus: White House projects 100,000 to 240,000 deaths in the US #Coronavirus ",,,Coronavirus,,Coronavirus White House US # Coronavirus,0.0,0.0,1.0,0.0
Jai_marc,1245138720988237824,2020-03-31 23:59:39+00:00,0,#StayHome #coronavirus,,0,1,"God forbid your child gets the virus they will have to go to the hospital alone, with people they do not know. Scared, worried all kinds of emotions and you will not be there to comfort them in their time of need as you should. As a parent that scared me. #StayHome #coronavirus",,,StayHome,,God StayHome,0.1764,0.116,0.741,0.14300000000000002
graceym1,1245138643376799744,2020-03-31 23:59:20+00:00,0,#socialwork #student #coronavirus,,0,1,"Me, final year #socialwork #student been using samung tablet to do dissertation (searching articles, drafting &amp; all sorts). My laptop packed up (can't blame it, I've dropped it many times). Family bought me a new laptop but don't know when it'll be delivered due to #coronavirus",,,,,samung amp Family coronavirus,0.1326,0.0,0.967,0.033
Lionel46294550,1245138363704803336,2020-03-31 23:58:14+00:00,28,#xrp #coronavirus #bitcoin #bitcoin,,1,10,Facts - there is not going to be a financial reset - #xrp is not going to be a reserve currency - all projects are now delayed due to #coronavirus - yes central banks are printing money and yes they can - get over it - #bitcoin is a pyramid scheme,,,,,coronavirus,0.5423,0.034,0.868,0.098
BillEllson,1245137313778282497,2020-03-31 23:54:03+00:00,1,#coronavirus,@SCMPNews,2,0,Why Europe’s hospitals – among world’s best – are struggling with virus Covid-19 has exposed surprising paradox: some of the top health care systems are remarkably ill-equipped to deal with a pandemic https://www.scmp.com/news/world/europe/article/3077824/why-europes-hospitals-among-best-world-are-struggling-coronavirus via @scmpnews #coronavirus,,,,@scmpnews,Europe Covid-19 https://www.scmp.com/news/world/europe/article/3077824/why-europes-hospitals-among-best-world-are-struggling-coronavirus coronavirus,0.7783,0.12,0.633,0.247
sunilykalra,1245136891898294272,2020-03-31 23:52:23+00:00,0,#coronavirus,,0,0,"Finally after 2 hours and 11 mins Trump agrees that #coronavirus is ""Dark Topic"" he wants to give world hope...but I am freaking out by thought of people losing loved ones. Suddenly everything looks so inconsequential, around us. ",,,,,Trump coronavirus Dark Topic,0.0772,0.12,0.754,0.126
KeithMKLy,1245136719722274816,2020-03-31 23:51:42+00:00,0,#COVID19 #coronavirus,,0,1,I imagine the mood on my flight was a lot more sombre than yours though #COVID19 #coronavirus ,,,,,COVID19,0.0,0.0,1.0,0.0
D_BentoBox,1245136662058893316,2020-03-31 23:51:28+00:00,0,#coronavirus,@SkyNews @BBCNews,0,0,"Please @SkyNews @BBCNews start reporting global news, not repetitive dribble! Look East! Nations are putting out intellectual ideas. #coronavirus: President Halimah joins four other heads of state in calling for global alliance to combat pandemic ",,,,,@SkyNews @BBCNews East President Halimah,0.6729999999999999,0.058,0.75,0.192
MonahightzB,1245136631083958277,2020-03-31 23:51:21+00:00,0,#stayhome #staysafe #coronavirus #familyfirst #familytime #quarentine #quarentineandchill #quarentine2020,,0,0,Even though these times are hard and unknown ; I try to make it as normal as possible for these girls. #stayhome #staysafe #coronavirus #familyfirst #familytime #quarentine #quarentineandchill #quarentine2020… https://www.instagram.com/p/B-ascf8FEYO/?igshid=498wvooq4olk,,,,,,-0.1027,0.046,0.954,0.0
aliya_Hshah,1245136322571972612,2020-03-31 23:50:07+00:00,1,#Hotels #domesticabuse #lockdown #coronavirus #COVID19 #CoronaLockdown #StayAtHome #Violence #abuse #psychological #domesticviolence #coercivecontrol,,0,0,#Hotels urged to make empty rooms available to #domesticabuse victims during #lockdown https://www.independent.co.uk/news/uk/home-news/coronavirus-domestic-abuse-hotels-empty-rooms-lockdown-a9430506.html #coronavirus #COVID19 #CoronaLockdown #StayAtHome #Violence #abuse #psychological #domesticviolence #coercivecontrol,,,,,# https://www.independent.co.uk news uk coronavirus COVID19 # CoronaLockdown StayAtHome Violence,-0.9081,0.408,0.5920000000000001,0.0
The_NewArab,1245136308554645506,2020-03-31 23:50:04+00:00,0,#UAE #coronavirus #Syrians #Assad,,0,0,"Comment - ""#UAE #coronavirus aid to #Syrians shouldn't mean rehabilitating #Assad"" writes Sam Hamad",,,Sam Hamad,,UAE Syrians # Assad Sam Hamad,0.0,0.0,1.0,0.0
SherieJayne,1245136109920714754,2020-03-31 23:49:16+00:00,0,#coronavirus #lockdown #strangetimes,,0,0,"Oxford street on Tuesday afternoon. Normally it's so rammed with people you can't see the pavement. #coronavirus #lockdown #strangetimes @London, United Kingdom https://www.instagram.com/p/B-asNVYHqUvp0cX6AYbqttmnEw-Y81R2RnRHX00/?igshid=1haj8o40pgydk",,,,,Oxford Tuesday coronavirus # # @London United Kingdom,0.4215,0.0,0.887,0.113
TPdwixprodesign,1245136026525368321,2020-03-31 23:48:56+00:00,1,#quarantine #COVID19 #coronavirus,,0,0,"Please note that during the #quarantine period we are still working as normal, but will instead be doing Skype meetings and working remotely. We are also offering discounts to new clients on our eCommerce packages. Get in touch for details. #COVID19 #coronavirus ",,,,,Skype,0.1655,0.0,0.961,0.039
