username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
BillyGunn19,1252024054208487424,2020-04-19 23:59:30+00:00,0,#coronavirus #COVID19,,0,0,"#coronavirus #COVID19 YOU c*#@you've taken away hundreds of thousands of lives! The Chinese obsession with eating strange food! I'm coming for YOU! A virus that ripped apart families, destroyed lifes. 5 hours I watched this disease. Our Drs, Nurses and care providers are heroes",,,,,,0.2444,0.154,0.725,0.121
omnologos,1252023993323962373,2020-04-19 23:59:16+00:00,1,#coronavirus,,1,1,"#coronavirus deaths in Italy display huge, clustered quasi-geographical differences ",,,,,Italy,0.3182,0.0,0.777,0.223
diamond22ana,1252023680038768640,2020-04-19 23:58:01+00:00,0,#COVID19 #coronavirus,@SwedishPM @CEPIvaccines @gavi,0,0,Hi @swedishPM the world urgently needs a vaccine against #COVID19 — but funds are running out. Will you step up support to @CEPIvaccines and @gavi to help eliminate #coronavirus worldwide?,,,,@gavi,@CEPIvaccines coronavirus,0.7964,0.0,0.7979999999999999,0.202
Quamasparagi,1252022343783899137,2020-04-19 23:52:42+00:00,1,#coronavirus,,0,0,Swansea healthcare assistant has died after being treated for #coronavirus https://www.itv.com/news/wales/2020-04-18/swansea-healthcare-assistant-has-died-after-being-treated-for-coronavirus/ ,,,,,Swansea # coronavirus https://www.itv.com/news/wales/2020-04-18/swansea-healthcare-assistant-has-died-after-being-treated-for-coronavirus/,-0.5574,0.265,0.735,0.0
actionpal_en,1252021297443471366,2020-04-19 23:48:33+00:00,0,#coronavirus,,0,0,Coronavirus Exacerbates Situation of Palestinians of Syria http://www.actionpal.org.uk/en/post/9990 #coronavirus ,,,,,Coronavirus Exacerbates Palestinians Syria http://www.actionpal.org.uk,0.0,0.0,1.0,0.0
The_NewArab,1252020418195709956,2020-04-19 23:45:03+00:00,1,#coronavirus,,2,0,How Jordan's students are adapting to the #coronavirus pandemic' writes Victoria Silva ,,,Victoria Silva,,Jordan coronavirus pandemic Victoria Silva,0.0,0.0,1.0,0.0
AHussein21,1252020239237353473,2020-04-19 23:44:21+00:00,0,#Coronavirus,@BCorporation,0,0,Key Strategies to Adjust Your Life and Business under #Coronavirus Article by BCorporation @BCorporation,,,,,Coronavirus Article BCorporation,0.0,0.0,1.0,0.0
BillyGunn19,1252020235860918278,2020-04-19 23:44:20+00:00,0,#COVID19 #coronavirus,,0,0,"1/2 I think this may well be my last ""tweet."" Thursday 16th April was the day my life changed. My mum died from #COVID19 I was privileged to be able to see her in hospital on her last day. Full Scrubs, mask and face shield. In case you wondered what #coronavirus does see part 2",,,,,Thursday April # Scrubs coronavirus,0.1027,0.059,0.858,0.083
afizedstylish,1252019824072577024,2020-04-19 23:42:42+00:00,4,#uaw #corona #coronavirus #staysafe #precautions #freetown,,0,0,"For all our beautiful fans back in Freetown, your safety is our concern during this pandemic. We'll be giving mask out for FREE, please reach out at 16A Goderich St and get yours if you already a supporter of #uaw -- -- #corona #coronavirus #staysafe #precautions #freetown",,,,,Freetown 16A Goderich St,0.9488,0.0,0.682,0.318
dagiye,1252019709370867714,2020-04-19 23:42:14+00:00,3,#TrumpPressConf #DictatorTrump #TrumpPressConference #coronavirus,,2,0,"He was just fine with the guys asking questions. But, when it’s women asking the questions, he asked where they came from, try to shut them down and treat them with disrespect and so appallingly. Unbelievable. #TrumpPressConf #DictatorTrump #TrumpPressConference #coronavirus",,,,,TrumpPressConf # DictatorTrump #,-0.3761,0.161,0.69,0.149
