username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
AnaToledoSH,1239339713049305088,2020-03-15 23:56:28+00:00,0,#virus #coronavirusactivites #onlinefitnesscoach #facetime #onlineworkouts #coronavirus #immunesystem #immunesupport #healthylifestyle #healthymind,,0,0,NO #virus will stop us ! We will carry on working out together- #coronavirusactivites #onlinefitnesscoach #facetime #onlineworkouts #coronavirus #immunesystem #immunesupport #healthylifestyle #healthymind… https://www.instagram.com/p/B9xgT3_DBMs/?igshid=1isiwyhhx4lmj,,,,,#,-0.6625,0.205,0.795,0.0
JamieRoseDuke,1239337772453974018,2020-03-15 23:48:45+00:00,1,#coronavirus #covid19,,0,0,"Times are daunting. Let’s be kind and be generous and considerate of others and offer as much joy as we can over the coming weeks. Let’s not be the douchebag in all those disaster films. Also, remember the homeless during this pandemic, donate if you can #coronavirus #covid19",,,,,coronavirus,0.9104,0.065,0.67,0.265
paisleydodds,1239337763461304320,2020-03-15 23:48:43+00:00,2,#covid #coronavirus,,0,0,"So - my former state of Ohio has closed restaurants and bars indefinitely. It would have to be the apocalypse before the UK closed pubs ... meanwhile, just returned from an empty JFK to a nearly empty Gatwick Airport. No temps taken. Record time. #covidー19uk #coronavirus",,,,,Ohio UK JFK Gatwick Airport,-0.5859,0.119,0.8809999999999999,0.0
redster73,1239335263551225856,2020-03-15 23:38:47+00:00,3,#dicks #coronavirus,@superdrug,0,1,Today I went and panic bought two soap dispensers from @superdrug...even that I thought was a tad over the top...others were buying what appeared to be a year’s worth...just can’t understand why...#dicks #coronavirus ,,,,,@superdrug #dicks # coronavirus,-0.5106,0.093,0.907,0.0
Mariangel_Cal,1239334830682365954,2020-03-15 23:37:04+00:00,2,#coronavirus,,0,0,Todos cuando termine el #coronavirus ,,,,,Todos el # coronavirus,0.0,0.0,1.0,0.0
YaelSSimon1,1239334769151938566,2020-03-15 23:36:49+00:00,0,#SelfIsolation #Quarantine #coronavirus #COVID,@jeremycorbyn @Conservatives,0,0,There’s something ironic about the over-70’s mandatory isolation by HM Government. Ohhhhh @jeremycorbyn .... #SelfIsolation #Quarantine #coronavirus #COVIDー19 @Conservatives,,government,SelfIsolation,,over-70 HM Government Ohhhhh # SelfIsolation # Quarantine COVIDー19,-0.4404,0.195,0.7440000000000001,0.06
SayedFarouk,1239333737378263042,2020-03-15 23:32:43+00:00,190,#coronavirus #StayAtHome,,11,3,الناس كلها بطلت تروح مكاتبها و بتوع ال IT هم اللي مطحونين شغل. كل الشركات بتحط VPN و VOIP. العالم كله هيشتغل عن بُعد. بعد الهوجة دي شركات كتير هتقفل المكاتب و هتستمر في العمل بدون مكاتب. كله هيشتغل من البيت. #coronavirus هيغير معالم الدنيا كما عرفناه. #StayAtHome,,,coronavirus,,الناس كلها بطلت تروح مكاتبها اللي مطحونين شغل كل VPN و VOIP العالم كله هيشتغل عن بُعد . بعد الهوجة دي شركات كتير هتقفل المكاتب و هتستمر في العمل بدون كله هيشتغل من البيت coronavirus هيغير الدنيا كما عرفناه,0.0,0.0,1.0,0.0
NADSROIC,1239333661436252160,2020-03-15 23:32:25+00:00,3,#CraftivistCollective #AdoptACraftivist #CoronaVirus #COVID,,1,0,You will get through this - there are enough people who care! #CraftivistCollective #AdoptACraftivist #CoronaVirus #COVIDー19,,,,CoronaVirus,CraftivistCollective CoronaVirus COVIDー19,0.5411,0.0,0.8109999999999999,0.189
MusicNewsWeb,1239330551355465729,2020-03-15 23:20:03+00:00,11,#coronavirus #arianagrande,@ArianaGrande,4,0,http://Music-News.com Ariana Grande has urged her fans to take the coronavirus pandemic more seriously - #coronavirus #arianagrande @arianagrande http://dlvr.it/RRxmwc,,,Ariana Grande,,http://Music News.com Ariana Grande coronavirus coronavirus # arianagrande @arianagrande,-0.2484,0.1,0.9,0.0
mahdi,1239329771324084225,2020-03-15 23:16:57+00:00,4,#CoronaVirus #COVID,,1,0,"""Religion is the opium of the people"" — Karl Marx Despite ltaly’s #CoronaVirus/#COVIDー19 lockdown, Pope Francis visits two Rome churches to pray for an end to the pandemic ",,,,,Karl Marx ltaly Pope Francis Rome,0.3182,0.0,0.922,0.078
sohoprint,1239329392616247298,2020-03-15 23:15:27+00:00,0,#coronavirus,,0,0,What about Mosques . Such close proximity in a confined space ideal for spreading #coronavirus infection.,,,Mosques,,Mosques,0.5267,0.0,0.815,0.185
Crees,1239329181890154504,2020-03-15 23:14:37+00:00,6,#coronavirus #Perspective,,1,1,"About #coronavirus as it stands today in percentages. 169,212 have been infected worldwide (0.0021% of the population) 76,618 of infected have recovered. (45%) 6,499 of infected have died. (3.8%) This does not count the numerous who have not be tested. #Perspective",,,,,,-0.9217,0.263,0.737,0.0
UB5simon,1239328401145638913,2020-03-15 23:11:31+00:00,9,#coronavirus,,0,1,Just blocked and unfollowed an idiot who cherry picked a list of people he politically disagreed with that he hoped would get #coronavirus. I've got no time for such people.,,,,,# coronavirus,-0.743,0.264,0.667,0.069
Kat_Dumont,1239328123138838529,2020-03-15 23:10:24+00:00,3,#coronavirus,,1,0,"The Uber driver as he just sprayed glen20 on the seat “I’m scared because I can’t control who is coming into the car, but I need to work” #coronavirus",,,Uber,,Uber glen20 coronavirus,-0.2382,0.065,0.935,0.0
