username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
Col_Hardstone,1255284919871438848,2020-04-28 23:57:01+00:00,0,#FaceMask #DonaldTrump #VP #Coronavirus #COVID19 #COVIDIOT,,0,0,"Mike Pence did not wear a #FaceMask at Mayo Clinic because his Master #DonaldTrump told him. The Mayo Clinic should have interrupted the #VP due to breaking #Coronavirus Protocol. Even if Pence is tested daily for #COVID19, he should set an example and not be #COVIDIOT!",,,,,Mike Pence FaceMask Mayo Clinic Master # DonaldTrump Mayo Clinic Coronavirus Protocol Pence,-0.3595,0.052000000000000005,0.948,0.0
omnologos,1255284217245827073,2020-04-28 23:54:14+00:00,5,#coronavirus,@WEschenbach,4,1,"#coronavirus daily deaths per 10M, 7-day moving centred average. Curves aligned by peaks @WEschenbach",,,,,# coronavirus M,0.0,0.0,1.0,0.0
Quamasparagi,1255284012031057920,2020-04-28 23:53:25+00:00,2,#coronavirus,@tomaspueyo @IntelligentMum,0,0,"‘It was difficult to imagine just how easy lockdown was, that people would go along with it’ – Prof John Edmunds – Channel 4 News ⁦@tomaspueyo⁩ ⁦@IntelligentMum⁩ #coronavirus ",,,,Channel 4 News,Prof John Edmunds Channel News,0.1027,0.08,0.828,0.092
shishnfips,1255283899116269569,2020-04-28 23:52:58+00:00,6,#Indonesia #Thailand #coronavirus #LetsBanWetMarkets,,7,0,#Indonesia and #Thailand wet markets STILL trading despite #coronavirus outbreak #LetsBanWetMarkets - PICTURED,,,,,Indonesia # Thailand coronavirus LetsBanWetMarkets PICTURED,0.0,0.0,1.0,0.0
nadashibl18,1255283432747384832,2020-04-28 23:51:07+00:00,1,#COVID19 #COVID #Covid19UK #coronavirus,,0,0,Best graph for #COVID19 #COVIDー19 #Covid19UK #coronavirus so far from: https://theconversation.com/amp/three-charts-that-show-where-the-coronavirus-death-rate-is-heading-137103?__twitter_impression=true,,,,,COVIDー19 Covid19UK coronavirus,0.6369,0.0,0.7040000000000001,0.29600000000000004
MusicNewsWeb,1255283297934065667,2020-04-28 23:50:34+00:00,5,#bangtanofficial #BTS #BTS #coronavirus #covid19 #lockdown,@BTS_twt,4,1,BTS have postponed their entire 'Map Of The Soul World Tour' - #bangtanofficial @BTS_twt #BTS #coronavirus #covid19 #lockdown http://dlvr.it/RVf8wx,,,,,Soul World Tour # BTS # covid19 # http://dlvr.it/RVf8wx,-0.2023,0.091,0.909,0.0
shishnfips,1255282995071725568,2020-04-28 23:49:22+00:00,1,#Austria #SouthKorea #FriendsnotFood #MansBestFriend #pandemic #coronavirus #COVID19 #StopIt #StopBoknal,,0,0,#Austria tell #SouthKorea to stop farming torturing eating dogs. They are #FriendsnotFood #MansBestFriend Keeping them in such horrific conditions is bound to cause #pandemic like #coronavirus #COVID19 please tell them to #StopIt ! #StopBoknal !,,,StopBoknal,,Austria SouthKorea FriendsnotFood StopBoknal,-0.8118,0.243,0.652,0.104
SkyNews,1255282454115618817,2020-04-28 23:47:13+00:00,1118,#coronavirus,,848,109,Germany faces the prospect of having to restore stricter lockdown measures as its number and rate of #coronavirus infections grew again ,,,,,Germany coronavirus,0.5719,0.0,0.759,0.241
jaimelondonboy,1255282118697070594,2020-04-28 23:45:53+00:00,1,#COVID19 #coronavirus,@UniofOxford,0,0,Oxford University is giving us hope. #COVID19 #coronavirus ⁦@UniofOxford⁩,,,coronavirus,,Oxford University COVID19,0.6486,0.0,0.569,0.431
MRShquti,1255281558963044352,2020-04-28 23:43:40+00:00,1,#Meme #memesdaily #memesCOVID19 #contest #Giveaways #COVID19 #coronavirus #StayHome #StayHome #SaveLives,,1,0,"2020 gonna be my year, What's next? Comment Below #Meme #memesdaily #memesCOVID19 #contest #Giveaways #COVID19 #coronavirus #StayHome #SaveLives",,,,,Meme StayHome #,0.0,0.0,1.0,0.0
dailystar,1255281516692856832,2020-04-28 23:43:30+00:00,0,#Coronavirus,,1,3,"#Coronavirus has killed more Americans than Vietnam War as death toll hits 58,640. https://www.dailystar.co.uk/news/world-news/coronavirus-killed-more-americans-vietnam-21936814",,,,,# Coronavirus Americans Vietnam War https://www.dailystar.co.uk coronavirus americans vietnam-21936814,-0.9231,0.528,0.472,0.0
officialLowkeyy,1255281420626468866,2020-04-28 23:43:07+00:00,3,#coronavirus,,2,1,Kmt this shits maud #coronavirus Riots in the streets of Lebanon in the midst of a currency crash and surge in food prices ,,,,,Kmt maud # coronavirus Riots Lebanon,-0.8442,0.313,0.687,0.0
KristianHarstad,1255281401152364545,2020-04-28 23:43:02+00:00,0,#UK #COVID19 #coronavirus,,0,0,#UK people: Book a #COVID19 #coronavirus test online https://self-referral.test-for-coronavirus.service.gov.uk/test-type Further info: https://www.gov.uk/guidance/coronavirus-covid-19-getting-tested,,,,,UK COVID19 referral.test,0.0,0.0,1.0,0.0
stillsafe,1255280522529574914,2020-04-28 23:39:33+00:00,1,#Coronavirus #Carehome,,0,0,#Coronavirus : #Carehome patients 'a top priority' as COVID-19 deaths rise,,,Carehome,,# Coronavirus,0.2023,0.0,0.847,0.153
OrthoForumPPIE,1255279617453305858,2020-04-28 23:35:57+00:00,1,#COVID19 #coronavirus,@PPIEglobal,0,0,Great to see the global community rejecting the celebrity superficiality and recognising the 'real heroes' #COVID19 @PPIEglobal #coronavirus ,,,,,coronavirus,0.6597,0.118,0.591,0.29100000000000004
