username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
DatChinkyMsft,1266882041834070016,2020-05-30 23:59:50+00:00,2,,,0,1,She caught covid through direct exposure and died as far as I'm concerned if it can't be disproved it has to be argued till SOMEONE pays for it. Idc if it's an individual or the collective at this point ,,,,,SOMEONE,-0.7269,0.142,0.858,0.0
Its_nxomii,1266881950012358656,2020-05-30 23:59:29+00:00,0,,,0,0,Omg did you guys forget about Covid??? Where are the masks??,,,,,Omg Covid,-0.4329,0.222,0.778,0.0
CleBee6,1266881871616651270,2020-05-30 23:59:10+00:00,0,#ToryLiesCostLives #nocompassion #loveforthelost #justiceforthebereaved #RIPdad,,0,0,"Great. Horseracing will help me 'move on' from the anger and hurt i feel due to the Dominic Cummings travesty and grieve my father's untimely death from covid 19, exactly what I needed. #ToryLiesCostLives #nocompassion #loveforthelost #justiceforthebereaved #RIPdad",,,,,Dominic Cummings covid RIPdad,-0.8885,0.314,0.563,0.123
MusicalMartian,1266881849202216962,2020-05-30 23:59:05+00:00,0,,,0,0,Wait why they didn’t tell us COVID-19’s criptonite was rioting ... actually nvm ,,,,,criptonite,0.0,0.0,1.0,0.0
georgixd1964,1266881827710668811,2020-05-30 23:58:59+00:00,0,,,0,0,"ONS: 88% of COVID victims are 65+.Let them be CONSENTUALLY protected in the first instance. Again: consent and respect for people's DIGNITY,AUTONOMY, HUMAN RIGHTS 50- population is relatively safe and needs no lockdown whatsoever.Let them be. No to house arrest.This is my opinion",,,,,ONS COVID CONSENTUALLY DIGNITY,0.6249,0.125,0.673,0.202
katylindemann,1266881798065324032,2020-05-30 23:58:52+00:00,3,,,2,1,"S Africa sent 30,000 community-health workers to survey 15% of its population in *less than a month* ""The irony, of course, is that some of the nations that are most burdened by covid-19 taught their African counterparts how to do that work"" ",,,,,S Africa covid-19,-0.4927,0.095,0.905,0.0
robinince,1266881523149688835,2020-05-30 23:57:47+00:00,811,,,225,45,"sorry to end the day on this, but is it right that our most recent statistic on deaths from COVID-19 in a day, more people died in the UK than died in all other European countries added together?",,,,,UK,-0.9075,0.245,0.755,0.0
jamesrbuk,1266881501888516096,2020-05-30 23:57:42+00:00,9,,,2,0,"""Your chance of contracting COVID-19 increases if you’re in a group, and tear gas may make the illness worse."" Good safety tips for protesting in a time of Coronavirus here. ",,,,Coronavirus,Coronavirus,-0.2263,0.213,0.596,0.191
SiameseAbby,1266881289199792132,2020-05-30 23:56:51+00:00,0,#JusticeForBellyMujinga,@NadiaWhittomeMP,0,0,"@NadiaWhittomeMP I wouldn’t normally agree with you on many things. But on this, I am in full agreement! Ms Mujinga was assaulted, by a man you claimed to be Covid19 positive. That in itself, should be an attempted manslaughter charge surely? #JusticeForBellyMujinga",,,Ms Mujinga,,Ms Mujinga Covid19,0.8883,0.081,0.653,0.266
jscushing,1266881176578543621,2020-05-30 23:56:24+00:00,0,,,0,0,I don’t recall the Dems calling Covid19 a hoax...?,,,,,Dems Covid19,-0.2732,0.208,0.792,0.0
DLVLK,1266881084547043328,2020-05-30 23:56:02+00:00,0,,@instagram,1,0,"I love how @Instagram censors cartoons, but they’re using Coronavirus as an excuse to not deal with impersonation - they didn’t do anything about it in the past either. Because there are sooo many people with the same name ... ",,,,Coronavirus,@Instagram Coronavirus,0.3506,0.038,0.868,0.095
MattLCapon,1266881034978824192,2020-05-30 23:55:50+00:00,1,#lockdown #coronavirus,@BorisJohnson,0,1,"I'm talking to a friend in Philly who thought I was stateside in the middle of the protests, so I explained the mess @BorisJohnson has made over #lockdown and #coronavirus and how this was impossible. This was their response. They've picked up the lingo. ",,,,,Philly @BorisJohnson coronavirus,-0.0516,0.091,0.844,0.066
The_NewArab,1266880830393257984,2020-05-30 23:55:02+00:00,1,,,0,0,"In-depth - ""How technology could reshape Middle East politics in the age of coronavirus"" ",,,,,Middle East coronavirus,0.0,0.0,1.0,0.0
thepromotamag,1266880792225107968,2020-05-30 23:54:53+00:00,0,#businessandfinance,,0,0,Are digital payments COVID winners? https://goo.gl/fb/6BWCZ2 promota Magazine #businessandfinance,,,,COVID,https://goo.gl/fb/6BWCZ2 promota Magazine #,0.4767,0.0,0.721,0.279
samiaGS,1266880768724393985,2020-05-30 23:54:47+00:00,0,#Covid,,0,0,Easing social lockdown in the UK when transmission of #Covid-19 is still very high and no robust track and trace system in place seems madness and could risk many more lives. ,,,,,UK Covid-19,-0.5821,0.194,0.716,0.09
shabina8,1266880743483064326,2020-05-30 23:54:41+00:00,3,#Cheltenham #SecondWave #COVID19,@10DowningStreet,0,1,"@10DowningStreet Over 65,000 dead but let’s celebrate ‘Horseracing’ is back, just like that time we had a wee race at #Cheltenham -What odds are the bookies running on ‘morons’ like you Matt Han who was laughing in his interviews orchestrating a #SecondWave? #COVID19",hancock,,SecondWave,,@10DowningStreet Cheltenham -What Matt Han SecondWave,0.9349,0.047,0.673,0.281
Jazd09,1266880709190389760,2020-05-30 23:54:33+00:00,0,,,0,0,"i mean, he SAID he had covid. &amp; travelled the country. the plan was to keep us local. So govt advice was don't travel cos you'll spread it. But he went anyway..Star ",,,,SAID,covid amp govt cos Star,0.0,0.0,1.0,0.0
alranson,1266880623232368643,2020-05-30 23:54:12+00:00,0,,,0,0,That’s why the message about how wearing a mask is good because it stops you from spreading Covid is so bad - it makes people with symptoms think they can go out.,,,Covid,,Covid,-0.4924,0.16,0.763,0.076
DavidHEzekiel,1266880343103201280,2020-05-30 23:53:05+00:00,0,,,0,0,Coronavirus: More than 2 million vulnerable 'shielders' will be allowed to meet loved ones from Monday http://news.sky.com/story/coronavirus-more-than-2-million-vulnerable-shielders-will-be-allowed-to-meet-loved-ones-from-monday-11997783,,,,,Coronavirus Monday http://news.sky.com/story/coronavirus-more-than-2-million-vulnerable-shielders-will-be-allowed-to-meet-loved-ones-from-monday-11997783,0.4588,0.091,0.721,0.188
beseeingyou18,1266880240674131968,2020-05-30 23:52:41+00:00,3,,,0,1,Spain eased lockdown while experiencing around 200 Covid-19 deaths a day. That's similar to the UK at the moment. ,,,,,Spain Covid-19 UK,0.296,0.0,0.891,0.109
ImSoSketchist_,1266880078455193601,2020-05-30 23:52:02+00:00,1,,,0,0,I’m inspired by all the protest and activism but also feeling unease with the potential covid spikes in a few weeks time.,,,,,,-0.296,0.188,0.669,0.143
ManLikePele,1266880058838462468,2020-05-30 23:51:58+00:00,1,,,0,0,Whatever decreases being reported will be wiped out in a couple of weeks. Cycled through Regents canal and Hyde Park. The Covid parties I saw made me question why know earth they've opened parks! I laughed when I saw social distancing signs with barely a mask in sight. Huge Spike ,,,,,Hyde Park Covid,0.807,0.0,0.85,0.15
BBCWorld,1266879997891039232,2020-05-30 23:51:43+00:00,511,,,159,133,India coronavirus: Why is India reopening amid a spike in cases? ,,,,,India India,0.0,0.0,1.0,0.0
RafiqKanji,1266879915389063171,2020-05-30 23:51:23+00:00,3,#COVID19 #Wellbeing #RCoA #Covid19UK,@sally_ghazali @DrJeyarajah @AAGBI_GAT,1,1,What a great webinar! Really informative and interesting discussions done by @sally_ghazali @DrJeyarajah @AAGBI_GAT . #COVID19 #Wellbeing #RCoA #Covid19UK,,,,,@sally_ghazali @DrJeyarajah,0.8103,0.0,0.698,0.302
Jos21Bell,1266879693745197056,2020-05-30 23:50:31+00:00,0,#Covid_19,,1,0,just when we think the govt can't conjure up any more total utter #Covid_19 mess ups......... ,,,,govt,govt,-0.4664,0.169,0.831,0.0
BarryGardiner,1266879692088492032,2020-05-30 23:50:30+00:00,107,,,25,3,"Cannot praise the Alperton COVID Relief Kitchen highly enough. Everyone involved is a hero. Over 130,000 meals already distributed with support from SEWA, Desi Dhaba restaurant, Jalaram Sweet Mart, St James Church &amp; Shree Jalaram Temple. A great visit with Cllr Trupti &amp; Mr Mayor ",,,,Cllr Trupti &amp,Alperton COVID Relief Kitchen SEWA Desi Dhaba Jalaram Sweet Mart St James Church Shree Jalaram Temple Cllr Trupti Mr Mayor,0.927,0.05,0.668,0.282
sebkraemer,1266879680638005250,2020-05-30 23:50:28+00:00,1,,,1,0,"""Key English election battlegrounds in the north-west and Midlands will be severely exposed to a double economic hit from Brexit and coronavirus should the UK fail to secure an EU trade deal by the end of the year"" ",,,,,Midlands Brexit coronavirus UK EU,-0.7184,0.21,0.737,0.054
Missjay256C,1266879661486858242,2020-05-30 23:50:23+00:00,0,,@BTP,0,0,"@BTP so according to your statement, the police can stop me I cough on one of you, tell you that I have covid19 you pass away, you then test me I'm negative, no further action right????",,,,,@BTP,-0.8426,0.215,0.785,0.0
TuliyBa,1266879596231827460,2020-05-30 23:50:07+00:00,0,#mysunshine #covid19 #love #goodvibes #goodtimes,,0,0,"#mysunshine #covid19 #love #goodvibes #goodtimes @London, United Kingdom https://www.instagram.com/p/CA1L_-tDuY7-f_o2CQRRndLY-CuycCXEzFdn1g0/?igshid=2vhkrr3mu2gs",,,,,# @London United Kingdom https://www.instagram.com/p/CA1L_-tDuY7-f_o2CQRRndLY-CuycCXEzFdn1g0/?igshid=2vhkrr3mu2gs,0.7906,0.0,0.5,0.5
_andysmith000,1266879505324482566,2020-05-30 23:49:46+00:00,0,,,0,3,"Yes, heavily nuanced, and lots of countries reporting data differently. But on the surface, (last time I checked) we have the second largest number of COVID deaths in the world (absolute, after US), and 4th largest death per capita in the world...",,,,,US,-0.6187,0.112,0.818,0.069
Nichola20950519,1266879478665486341,2020-05-30 23:49:39+00:00,0,,,0,0,Just another right ring but trying to connect brexit with COVID-19,,,,,,0.0,0.0,1.0,0.0
