username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
farrahraja,1250936246723100674,2020-04-16 23:56:57+00:00,5,#coronavirus,,0,2,"The whole world knew about it in January, but perhaps we in Europe and Anerica thought this is something happening to Chinese and would not cross continents. Instead of blaming China, we must think how quickly a disease can spread. #coronavirus ",,,,,January Europe Anerica Chinese China coronavirus,-0.6486,0.097,0.903,0.0
arbolioto,1250935875376209920,2020-04-16 23:55:28+00:00,0,#coronavirus #covid19,@SkyNewsAust,0,0,@SkyNewsAust has developed a virulent anti-China rabies syndrome. Rather than a mask they may have to wear a muzzle! It’s getting dangerous. Presenters and pundits are foaming at the mouth. Orders from above? #coronavirus #covid19,,,,,@SkyNewsAust China coronavirus #,-0.7959,0.177,0.823,0.0
PoliceActionsLC,1250935815930249220,2020-04-16 23:55:14+00:00,1,#Coronavirus #Police,,0,0,#Coronavirus lockdown: #Police guidelines give 'reasonable excuses' to go out,,,Police,,Coronavirus,0.0,0.0,1.0,0.0
IranIntl_En,1250935454465241094,2020-04-16 23:53:48+00:00,5,#coronavirus #IRGC,,1,1,"The #coronavirus detector device that the #IRGC unveiled had previously been introduced several times by Kambiz Golshani; once as a device that detects solid and liquid material, once as a mineral mine detector, and once as a device that detects smuggled fuel.",,,Kambiz Golshani,,IRGC Kambiz Golshani,-0.2263,0.057,0.907,0.036000000000000004
faithtwitz,1250935410919964672,2020-04-16 23:53:37+00:00,0,#Trump #coronavirus #shutdown,,0,0,#Trump unveils three-stage process for states to end #coronavirus #shutdown,,,,,Trump coronavirus,0.0,0.0,1.0,0.0
DrBrianYL,1250934313299951616,2020-04-16 23:49:16+00:00,0,#Coronavirus #socialdistancing,,0,0,#Coronavirus: Significant #socialdistancing needed 'until vaccine found',,,,,Coronavirus,0.2023,0.0,0.769,0.231
Ikoniclondon,1250933592047472640,2020-04-16 23:46:24+00:00,0,#UrsulaVonDerLeyen #coronavirus #endofEU #Covid19,,0,0,"EU Commission President #UrsulaVonDerLeyen offers 'heartfelt apology' to Italy, as MEPs debate #coronavirus response #endofEU? #Covid19",,,endofEU,,EU Commission President # UrsulaVonDerLeyen Italy coronavirus endofEU Covid19,0.5719,0.0,0.7490000000000001,0.251
crimson_orion,1250933324719276035,2020-04-16 23:45:20+00:00,0,#day21oflockdown #coronavirus #stillworking #stillhere,,0,0,My face when they tell me I can't work from home. #day21oflockdown #coronavirus #stillworking #stillhere,,,,,#,0.0,0.0,1.0,0.0
Ikoniclondon,1250933010427457536,2020-04-16 23:44:05+00:00,2,#coronavirus #DominicRaab #CCPLiedPeopleDied #CCP,@DominicRaab,2,0,#coronavirus: 'No business as usual with China' #DominicRaab Bravo @DominicRaab #CCPLiedPeopleDied #CCP,,,,,# coronavirus China DominicRaab Bravo @DominicRaab # # CCP,0.0,0.0,1.0,0.0
IranIntl_En,1250932454250016768,2020-04-16 23:41:52+00:00,4,#coronavirus #Iran,,1,1,"Iran's Deputy Minister of Health, Iraj Harirchi: With what we have seen so far, we predict that we will have another #coronavirus outbreak in the Fall, at the same time as the influenza outbreak in #Iran.",,,,,Iran Deputy Minister Health Iraj Harirchi # coronavirus # Iran,0.0,0.0,1.0,0.0
The_NewArab,1250931993749213185,2020-04-16 23:40:03+00:00,2,#coronavirus,,1,0,"The leader of Nigeria's militant Boko Haram, responsible for the killing of thousands, says #coronavirus pandemic is a punishment for 'evil' ",,,,,Nigeria Boko Haram coronavirus pandemic,-0.8934,0.383,0.5429999999999999,0.073
BlackRebelKid,1250930165242265600,2020-04-16 23:32:47+00:00,0,#Kierstarmer #LabourReport #coronavirus #Covid_19,,0,0,#Kierstarmer should be aware that he is not going to unite the Labour party unless all this bad blood is dealt with. I'm focused on the #LabourReport - even in the midst of the constant rolling news re #coronavirus #Covid_19,,,,,Kierstarmer Labour LabourReport coronavirus,0.0451,0.08900000000000001,0.797,0.114
crimson_orion,1250929604266786816,2020-04-16 23:30:33+00:00,0,#coronavirus #ChinaMustPay,,0,0,A Chinese lab was definitely the start of the virus. As the lab has the exact same symbol as the Umbrella Corporation of course we know comes from Resident Evil. Their symbol is just a different colour. #coronavirus #ChinaMustPay,,,,,Umbrella Corporation Resident Evil coronavirus ChinaMustPay,-0.4019,0.1,0.8390000000000001,0.061
GoodfellaMedia,1250929570494234627,2020-04-16 23:30:25+00:00,0,#sport #coronavirus #news #mma #boxing #ufc #BreakingNews #DonaldTrump #president,,0,0,BREAKING SPORTS NEWS: President Donald Trump says that ‘’sports will start without the fans then eventually have packed arenas’’ This will come once the virus has gone according to the president. #sport #coronavirus #news #mma #boxing #ufc #BreakingNews #DonaldTrump #president,,,,BreakingNews,SPORTS President Donald Trump # coronavirus # # ufc BreakingNews # DonaldTrump,0.0,0.0,1.0,0.0
MirkoTi,1250929509873975296,2020-04-16 23:30:10+00:00,0,#Coronavirus,,0,0,I started having kind of phobia for this wash your hands thing. It is everywhere! #Coronavirus ,,,Coronavirus,,Coronavirus,-0.4914,0.175,0.825,0.0
